"Yr","Movie","DavidScore","MargScore","RvwDate","Link"
"2010","The City of Your Final Destination","2.5","2.0","2010-10-13","http://www.abc.net.au/atthemovies/txt/s3012391.htm",
"2010","Clash of the Titans","2.0","2.5","2010-04-07","http://www.abc.net.au/atthemovies/txt/s2844463.htm",
"2010","Harry Brown","2.5","3.0","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879953.htm",
"2010","Me and Orson Welles","4.0","4.5","2010-07-21","http://www.abc.net.au/atthemovies/txt/s2931060.htm",
"2010","The A-Team","3.0","2.5","2010-06-09","http://www.abc.net.au/atthemovies/txt/s2912136.htm",
"2010","Tea With Madame Clos","","3.5","2010-10-20","http://www.abc.net.au/atthemovies/txt/s3035730.htm",
"2010","Amos Oz: The Nature Of Dreams","3.0","4.0","2010-04-28","http://www.abc.net.au/atthemovies/txt/s2860111.htm",
"2010","The Concert","3.0","2.5","2010-04-28","http://www.abc.net.au/atthemovies/txt/s2860115.htm",
"2010","The Killer Inside Me","3.0","3.0","2010-08-25","http://www.abc.net.au/atthemovies/txt/s2970918.htm",
"2010","Buried","3.0","3.0","2010-10-06","http://www.abc.net.au/atthemovies/txt/s3005039.htm",
"2010","I'm Still Here","3.0","4.0","2010-09-22","http://www.abc.net.au/atthemovies/txt/s2970908.htm",
"2010","The Men Who Stare at Goats","3.5","3.5","2010-02-24","http://www.abc.net.au/atthemovies/txt/s2820912.htm",
"2010","VENICE FILM FESTIVAL 2010","","","2010-09-15","http://www.abc.net.au/atthemovies/txt/s2985211.htm",
"2010","Knight And Day","3.0","3.0","2010-07-14","http://www.abc.net.au/atthemovies/txt/s2917513.htm",
"2010","Bunny & The Bull","1","3.5","2010-04-21","http://www.abc.net.au/atthemovies/txt/s2860097.htm",
"2010","The Kids Are All Right","4.0","4.0","2010-09-01","http://www.abc.net.au/atthemovies/txt/s2985212.htm",
"2010","The Tree","3.5","3.5","2010-09-29","http://www.abc.net.au/atthemovies/txt/s3005056.htm",
"2010","Letters to Juliet","2.5","3.0","2010-05-12","http://www.abc.net.au/atthemovies/txt/s2879944.htm",
"2010","Father of My Children","3.5","4.0","2010-08-25","http://www.abc.net.au/atthemovies/txt/s2970923.htm",
"2010","Grown Ups","1","2.0","2010-06-30","http://www.abc.net.au/atthemovies/txt/s2917511.htm",
"2010","The End of the Line","4.0","3.5","2010-05-12","http://www.abc.net.au/atthemovies/txt/s2879947.htm",
"2010","Red Hill","4.0","3.5","2010-11-17","http://www.abc.net.au/atthemovies/txt/s3044677.htm",
"2010","Anything For her","3.0","3.5","2010-11-03","http://www.abc.net.au/atthemovies/txt/s3044668.htm",
"2010","The Town","4.0","3.5","2010-10-13","http://www.abc.net.au/atthemovies/txt/s3012396.htm",
"2010","Gainsbourg","4.0","3.5","2010-10-27","http://www.abc.net.au/atthemovies/txt/s3035737.htm",
"2010","At World's End (Web only review)","2.5","3.5","2010-08-17","http://www.abc.net.au/atthemovies/txt/s2970907.htm",
"2010","The Rebound","3.0","2.5","2010-03-17","http://www.abc.net.au/atthemovies/txt/s2831143.htm",
"2010","Mother Fish","3.5","4.0","2010-08-02","http://www.abc.net.au/atthemovies/txt/s2948407.htm",
"2010","The Expendables","3.0","3.0","2010-08-10","http://www.abc.net.au/atthemovies/txt/s2961330.htm",
"2010","Wild Target","3.5","4.0","2010-11-10","http://www.abc.net.au/atthemovies/txt/s3044683.htm",
"2010","Centurion","2.0","3.5","2010-07-28","http://www.abc.net.au/atthemovies/txt/s2946030.htm",
"2010","The Tumbler","2.0","2.0","2010-09-01","http://www.abc.net.au/atthemovies/txt/s2985217.htm",
"2010","City Island","4.0","4.0","2010-06-02","http://www.abc.net.au/atthemovies/txt/s2899471.htm",
"2010","Robin Hood","4.5","4.0","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879960.htm",
"2010","The Sorcerer's Apprentice","2.0","2.5","2010-09-08","http://www.abc.net.au/atthemovies/txt/s2985258.htm",
"2010","When In Rome","1.5","2.5","2010-04-21","http://www.abc.net.au/atthemovies/txt/s2860093.htm",
"2010","Brothers","4.0","4.0","2010-03-17","http://www.abc.net.au/atthemovies/txt/s2831141.htm",
"2010","The Book of Eli","2.5","3.0","2010-04-14","http://www.abc.net.au/atthemovies/txt/s2852870.htm",
"2010","Shutter Island","3.5","2.0","2010-02-17","http://www.abc.net.au/atthemovies/txt/s2806909.htm",
"2010","Cop Out","1","2.0","2010-03-17","http://www.abc.net.au/atthemovies/txt/s2831140.htm",
"2010","Accidents Happen","2.0","4.0","2010-04-21","http://www.abc.net.au/atthemovies/txt/s2860098.htm",
"2010","Love and Other Drugs","4.0","4.0","2010-12-12","http://www.abc.net.au/atthemovies/txt/s3060335.htm",
"2010","Food Inc.","4.0","4.5","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879962.htm",
"2010","Alice in Wonderland","3.5","4.0","2010-03-10","http://www.abc.net.au/atthemovies/txt/s2831134.htm",
"2010","Exit Through the Gift Shop","3.5","3.5","2010-06-09","http://www.abc.net.au/atthemovies/txt/s2909002.htm",
"2010","Coco Chanel & Igor Stravinsky","3.0","2.0","2010-04-14","http://www.abc.net.au/atthemovies/txt/s2852871.htm",
"2010","Detective Dee and the Mystery of the Phantom Flame","4.0","4.0","2010-10-06","http://www.abc.net.au/atthemovies/txt/s3005047.htm",
"2010","Prince of Persia: The Sands of Time","3.5","3.5","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879950.htm",
"2010","Animal Kingdom","4.5","4.5","2010-06-02","http://www.abc.net.au/atthemovies/txt/s2899467.htm",
"2010","The Bounty Hunter","2.0","2.0","2010-03-24","http://www.abc.net.au/atthemovies/txt/s2844449.htm",
"2010","Toy Story 3","3.5","4.5","2010-06-23","http://www.abc.net.au/atthemovies/txt/s2917506.htm",
"2010","Scott Pilgrim vs The World","3.5","2.5","2010-08-17","http://www.abc.net.au/atthemovies/txt/s2970906.htm",
"2010","Shrek Forever After","3.0","3.5","2010-06-16","http://www.abc.net.au/atthemovies/txt/s2917456.htm",
"2010","The Wolfman","3.5","3.0","2010-02-10","http://www.abc.net.au/atthemovies/txt/s2806897.htm",
"2010","She's Out Of My League","3.0","2.0","2010-03-31","http://www.abc.net.au/atthemovies/txt/s2844456.htm",
"2010","Life as We Know It","2.5","3.0","2010-10-20","http://www.abc.net.au/atthemovies/txt/s3023114.htm",
"2010","The Runaways","4.0","3.5","2010-07-07","http://www.abc.net.au/atthemovies/txt/s2931044.htm",
"2010","Sex and the City 2","0.5","3.0","2010-06-02","http://www.abc.net.au/atthemovies/txt/s2899473.htm",
"2010","Let Me In","4.0","3.5","2010-10-13","http://www.abc.net.au/atthemovies/txt/s3023111.htm",
"2010","Welcome","4.0","4.0","2010-03-24","http://www.abc.net.au/atthemovies/txt/s2844455.htm",
"2010","Copacabana","3.5","3.0","2010-11-24","http://www.abc.net.au/atthemovies/txt/s3044694.htm",
"2010","Reel ANIME Package","","","2010-09-01","http://www.abc.net.au/atthemovies/txt/s2985208.htm",
"2010","Please Give","4.0","3.5","2010-09-01","http://www.abc.net.au/atthemovies/txt/s2973250.htm",
"2010","The Hurt Locker","4.0","4.0","2010-02-17","http://www.abc.net.au/atthemovies/txt/s2806908.htm",
"2010","The Karate Kid","2.5","2.5","2010-06-30","http://www.abc.net.au/atthemovies/txt/s2917455.htm",
"2010","Cirque du Freak: The Vampire's Assistant","2.0","3.0","2010-03-10","http://www.abc.net.au/atthemovies/txt/s2831132.htm",
"2010","The Blind Side","2.5","3.5","2010-02-24","http://www.abc.net.au/atthemovies/txt/s2820906.htm",
"2010","The Eclipse","3.0","4.0","2010-04-14","http://www.abc.net.au/atthemovies/txt/s2852867.htm",
"2010","Skin","4.0","3.5","2010-07-21","http://www.abc.net.au/atthemovies/txt/s2931062.htm",
"2010","Charlie St Cloud","2.0","","2010-09-22","http://www.abc.net.au/atthemovies/txt/s3005045.htm",
"2010","Lebanon","4.0","3.5","2010-11-24","http://www.abc.net.au/atthemovies/txt/s3060334.htm",
"2010","The Ghost Writer","4.5","4.5","2010-08-02","http://www.abc.net.au/atthemovies/txt/s2946029.htm",
"2010","Mother and Child","4.0","3.5","2010-06-16","http://www.abc.net.au/atthemovies/txt/s2913826.htm",
"2010","A Prophet (Un Prophéte)","3.5","4.5","2010-02-10","http://www.abc.net.au/atthemovies/txt/s2806895.htm",
"2010","New York I love You","2.5","2.5","2010-05-12","http://www.abc.net.au/atthemovies/txt/s2879941.htm",
"2010","Green Zone","4.0","4.5","2010-03-10","http://www.abc.net.au/atthemovies/txt/s2820921.htm",
"2010","The Special Relationship","4.0","4.0","2010-08-02","http://www.abc.net.au/atthemovies/txt/s2931041.htm",
"2010","Going Vertical: The Shortboard Revolution","3.5","4.0","2010-03-24","http://www.abc.net.au/atthemovies/txt/s2844450.htm",
"2010","The Losers","0.5","3.5","2010-06-02","http://www.abc.net.au/atthemovies/txt/s2909003.htm",
"2010","The Kings of Mykonos","2.0","2.5","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879957.htm",
"2010","Little Ashes","3.0","3.0","2010-03-24","http://www.abc.net.au/atthemovies/txt/s2844446.htm",
"2010","Going The Distance","3.5","3.5","2010-08-25","http://www.abc.net.au/atthemovies/txt/s2970922.htm",
"2010","Creation","3.0","4.0","2010-07-14","http://www.abc.net.au/atthemovies/txt/s2931068.htm",
"2010","Crazy Heart","3.5","3.5","2010-02-17","http://www.abc.net.au/atthemovies/txt/s2806904.htm",
"2010","Mic Macs","4.5","4.0","2010-03-31","http://www.abc.net.au/atthemovies/txt/s2844465.htm",
"2010","The Messenger","4.0","4.0","2010-11-03","http://www.abc.net.au/atthemovies/txt/s3044696.htm",
"2010","The Burning Plain","4.0","3.5","2010-04-21","http://www.abc.net.au/atthemovies/txt/s2873803.htm",
"2010","The Last Airbender","","1","2010-09-22","http://www.abc.net.au/atthemovies/txt/s3016247.htm",
"2010","Killers","2.0","3.0","2010-07-28","http://www.abc.net.au/atthemovies/txt/s2965628.htm",
"2010","Joan Rivers: A Piece of Work","","4.0","2010-10-20","http://www.abc.net.au/atthemovies/txt/s3035726.htm",
"2010","Everlasting Moments","4.0","3.5","2010-08-02","http://www.abc.net.au/atthemovies/txt/s2948409.htm",
"2010","The American","3.0","3.0","2010-11-10","http://www.abc.net.au/atthemovies/txt/s3044690.htm",
"2010","Despicable Me","3.5","3.0","2010-09-08","http://www.abc.net.au/atthemovies/txt/s2985260.htm",
"2010","Wall Street: Money Never Sleeps","3.0","3.5","2010-09-22","http://www.abc.net.au/atthemovies/txt/s3005042.htm",
"2010","Legend of the Guardians: The Owls of Ga'Hoole","3.5","4.0","2010-09-29","http://www.abc.net.au/atthemovies/txt/s3005083.htm",
"2010","Legion","2.5","2.5","2010-06-09","http://www.abc.net.au/atthemovies/txt/s2909027.htm",
"2010","The Disappearance of Alice Creed","4.0","3.5","2010-09-08","http://www.abc.net.au/atthemovies/txt/s2985253.htm",
"2010","The Double Hour","","","2010-09-22","http://www.abc.net.au/atthemovies/txt/s3019072.htm",
"2010","Splice","3.5","3.0","2010-08-10","http://www.abc.net.au/atthemovies/txt/s2961313.htm",
"2010","How To Train Your Dragon","3.0","4.0","2010-03-17","http://www.abc.net.au/atthemovies/txt/s2831142.htm",
"2010","Tomorrow When The War Began","3.5","3.5","2010-09-01","http://www.abc.net.au/atthemovies/txt/s2985210.htm",
"2010","The Secret in Their Eyes","4.0","3.5","2010-05-19","http://www.abc.net.au/atthemovies/txt/s2879956.htm",
"2010","Winter's Bone","4.5","4.5","2010-11-03","http://www.abc.net.au/atthemovies/txt/s3044674.htm",
"2010","The Loved Ones","3.5","3.5","2010-11-03","http://www.abc.net.au/atthemovies/txt/s3044675.htm",
"2010","The First Day of The Rest of Your Life","4.0","4.0","2010-08-10","http://www.abc.net.au/atthemovies/txt/s2961335.htm",
"2010","The Horseman","1.5","3.0","2010-07-07","http://www.abc.net.au/atthemovies/txt/s2931037.htm",
"2010","The White Ribbon","4.0","4.0","2010-05-05","http://www.abc.net.au/atthemovies/txt/s2879931.htm",
"2010","Resident Evil: Afterlife","2.0","3.5","2010-10-13","http://www.abc.net.au/atthemovies/txt/s3033387.htm",
"2010","Salt","4.0","4.0","2010-08-17","http://www.abc.net.au/atthemovies/txt/s2961325.htm",
"2010","The Nothing Men","3.5","3.0","2010-08-10","http://www.abc.net.au/atthemovies/txt/s2961272.htm",
"2010","The Hedgehog","","","2010-07-07","http://www.abc.net.au/atthemovies/txt/s2931049.htm",
"2010","The Other Guys","3.5","4.0","2010-09-08","http://www.abc.net.au/atthemovies/txt/s2985261.htm",
"2010","Lou","3.5","3.5","2010-06-16","http://www.abc.net.au/atthemovies/txt/s2909718.htm",
"2010","Monsters","4.0","4.0","2010-11-17","http://www.abc.net.au/atthemovies/txt/s3060341.htm",
"2010","The King's Speech","4.0","4.0","2010-12-12","http://www.abc.net.au/atthemovies/txt/s3060339.htm",
"2010","Dear John","2.0","3.0","2010-03-03","http://www.abc.net.au/atthemovies/txt/s2820915.htm",
"2010","GasLand","3.0","4.0","2010-11-17","http://www.abc.net.au/atthemovies/txt/s3044685.htm",
"2010","Unstoppable","3.5","4.0","2010-12-12","http://www.abc.net.au/atthemovies/txt/s3076550.htm",
"2010","Chloe","3.0","3.5","2010-10-13","http://www.abc.net.au/atthemovies/txt/s3023113.htm",
"2010","Tangled","3.5","4.0","2010-12-12","http://www.abc.net.au/atthemovies/txt/s3076576.htm",
"2010","The Spy Next Door","1","0.5","2010-03-31","http://www.abc.net.au/atthemovies/txt/s2844464.htm",
"2010","Valentine's Day","3.0","2.5","2010-02-10","http://www.abc.net.au/atthemovies/txt/s2806902.htm",
"2010","The Most Dangerous Man in America","","","2010-06-23","http://www.abc.net.au/atthemovies/txt/s2917514.htm",
"2010","Summer Coda","3.5","3.0","2010-10-20","http://www.abc.net.au/atthemovies/txt/s3035729.htm",
"2010","The Reluctant Infidel","3.5","3.0","2010-09-08","http://www.abc.net.au/atthemovies/txt/s2985246.htm",
"2010","Love Happens","1.5","3.0","2010-02-24","http://www.abc.net.au/atthemovies/txt/s2820916.htm",
"2010","Road Train","3.5","3.5","2010-10-20","http://www.abc.net.au/atthemovies/txt/s3023112.htm",
"2010","Fair Game","3.0","4.0","2010-11-24","http://www.abc.net.au/atthemovies/txt/s3060340.htm",
"2010","Separation City","3.5","3.5","2010-03-03","http://www.abc.net.au/atthemovies/txt/s2820914.htm",
"2010","Iron Man 2","3.5","3.5","2010-05-05","http://www.abc.net.au/atthemovies/txt/s2879919.htm",
"2010","Easy A","3.5","3.5","2010-09-22","http://www.abc.net.au/atthemovies/txt/s3005040.htm",
"2010","Beneath Hill 60","3.0","3.5","2010-04-07","http://www.abc.net.au/atthemovies/txt/s2852860.htm",
"2010","My One and Only","2.5","4.0","2010-03-03","http://www.abc.net.au/atthemovies/txt/s2820917.htm",
"2010","The Waiting City","4.0","","2010-07-14","http://www.abc.net.au/atthemovies/txt/s2931070.htm",
"2010","From Paris With Love","1.5","3.0","2010-02-17","http://www.abc.net.au/atthemovies/txt/s2806913.htm",
"2005","P.S","3.5","3.5","2005-08-31","http://www.abc.net.au/atthemovies/txt/s1449418.htm",
"2005","Unknown White Male","3.5","3.0","2005-09-28","http://www.abc.net.au/atthemovies/txt/s1469577.htm",
"2005","Me and My Sister","3.5","3.0","2005-07-27","http://www.abc.net.au/atthemovies/txt/s1423361.htm",
"2005","Layer Cake","3.0","2.5","2005-07-27","http://www.abc.net.au/atthemovies/txt/s1417792.htm",
"2005","Three Dollars","4.5","3.5","2005-04-20","http://www.abc.net.au/atthemovies/txt/s1348659.htm",
"2005","The Assassination of Richard Nixon","3.5","4.0","2005-06-01","http://www.abc.net.au/atthemovies/txt/s1381334.htm",
"2005","Constantine","1","1","2005-03-02","http://www.abc.net.au/atthemovies/txt/s1305983.htm",
"2005","The Perfect Catch","2.0","4.0","2005-09-07","http://www.abc.net.au/atthemovies/txt/s1454045.htm",
"2005","Landmines: A Love Story","3.5","3.5","2005-05-04","http://www.abc.net.au/atthemovies/txt/s1358956.htm",
"2005","Sahara","3.5","3.5","2005-04-06","http://www.abc.net.au/atthemovies/txt/s1329144.htm",
"2005","Enduring Love","4.0","3.0","2005-03-23","http://www.abc.net.au/atthemovies/txt/s1320384.htm",
"2005","A Good Woman","2.5","3.5","2005-06-22","http://www.abc.net.au/atthemovies/txt/s1396959.htm",
"2005","You And Your Stupid Mate","0","2.0","2005-05-11","http://www.abc.net.au/atthemovies/txt/s1364958.htm",
"2005","Mean Creek","4.0","3.5","2005-08-03","http://www.abc.net.au/atthemovies/txt/s1428091.htm",
"2005","Closer","3.5","4.5","2005-02-09","http://www.abc.net.au/atthemovies/txt/s1292760.htm",
"2005","Maria Full of Grace","4.0","4.5","2005-03-23","http://www.abc.net.au/atthemovies/txt/s1320146.htm",
"2005","White Noise","1.5","3.0","2005-04-20","http://www.abc.net.au/atthemovies/txt/s1348566.htm",
"2005","Head in the Clouds","2.5","2.5","2005-06-15","http://www.abc.net.au/atthemovies/txt/s1392554.htm",
"2005","Brokeback Mountain","5.0","5.0","2005-12-18","http://www.abc.net.au/atthemovies/txt/s1533013.htm",
"2005","The Life Aquatic With Steve Zissou","3.5","3.5","2005-03-16","http://www.abc.net.au/atthemovies/txt/s1309304.htm",
"2005","The Upside of Anger","4.0","4.5","2005-05-11","http://www.abc.net.au/atthemovies/txt/s1364975.htm",
"2005","xXx2: The Next Level","1.5","2.0","2005-04-27","http://www.abc.net.au/atthemovies/txt/s1353618.htm",
"2005","Red Eye","3.0","3.0","2005-08-31","http://www.abc.net.au/atthemovies/txt/s1449427.htm",
"2005","Bewitched","3.5","3.5","2005-07-06","http://www.abc.net.au/atthemovies/txt/s1407298.htm",
"2005","Wedding Crashers","3.0","3.5","2005-08-10","http://www.abc.net.au/atthemovies/txt/s1433661.htm",
"2005","Criminal","1.5","","2005-05-04","http://www.abc.net.au/atthemovies/txt/s1358942.htm",
"2005","House of Wax","1","1.5","2005-07-13","http://www.abc.net.au/atthemovies/txt/s1412097.htm",
"2005","Walk on Water","3.0","4.0","2005-05-04","http://www.abc.net.au/atthemovies/txt/s1358934.htm",
"2005","A Common Thread","3.5","3.0","2005-05-18","http://www.abc.net.au/atthemovies/txt/s1358052.htm",
"2005","Cursed","1.5","3.0","2005-06-08","http://www.abc.net.au/atthemovies/txt/s1386168.htm",
"2005","A Home at the End of the World","4.0","4.0","2005-05-18","http://www.abc.net.au/atthemovies/txt/s1358061.htm",
"2005","Luther","2.5","3.0","2005-03-02","http://www.abc.net.au/atthemovies/txt/s1305780.htm",
"2005","The Lawless Heart","4.0","3.5","2005-02-23","http://www.abc.net.au/atthemovies/txt/s1299906.htm",
"2005","Gallipoli","4.0","4.5","2005-11-02","http://www.abc.net.au/atthemovies/txt/s1489209.htm",
"2005","Broken Flowers","4.5","4.0","2005-12-18","http://www.abc.net.au/atthemovies/txt/s1533018.htm",
"2005","Kung Fu Hustle","3.0","3.5","2005-08-03","http://www.abc.net.au/atthemovies/txt/s1428094.htm",
"2005","Madagascar","3.0","2.5","2005-06-15","http://www.abc.net.au/atthemovies/txt/s1392449.htm",
"2005","Mondovino","0.5","4.0","2005-09-07","http://www.abc.net.au/atthemovies/txt/s1454047.htm",
"2005","The Proposition","3.5","4.0","2005-10-05","http://www.abc.net.au/atthemovies/txt/s1474241.htm",
"2005","Because Of Winn Dixie","2.0","2.5","2005-07-13","http://www.abc.net.au/atthemovies/txt/s1412090.htm",
"2005","Everything Is Illuminated","3.0","3.0","2005-11-23","http://www.abc.net.au/atthemovies/txt/s1511319.htm",
"2005","Miss Congeniality 2: Armed & Fabulous","1","2.0","2005-03-30","http://www.abc.net.au/atthemovies/txt/s1328053.htm",
"2005","Charlie and the Chocolate Factory","4.5","4.0","2005-08-24","http://www.abc.net.au/atthemovies/txt/s1444266.htm",
"2005","Hitch","2.5","4.0","2005-03-02","http://www.abc.net.au/atthemovies/txt/s1296320.htm",
"2005","Walk the Line","4.0","4.0","2005-12-18","http://www.abc.net.au/atthemovies/txt/s1532966.htm",
"2005","Tarnation","3.5","4.0","2005-07-13","http://www.abc.net.au/atthemovies/txt/s1412091.htm",
"2005","The Aristocrats","3.0","4.0","2005-12-18","http://www.abc.net.au/atthemovies/txt/s1532927.htm",
"2005","The Hitchhiker's Guide to the Galaxy","4.0","3.5","2005-04-27","http://www.abc.net.au/atthemovies/txt/s1353605.htm",
"2005","Tim Burton's Corpse Bride","4.5","4.5","2005-11-17","http://www.abc.net.au/atthemovies/txt/s1498172.htm",
"2005","The Edukators","3.0","4.0","2005-05-11","http://www.abc.net.au/atthemovies/txt/s1365014.htm",
"2005","Mad Hot Ballroom","3.5","4.0","2005-09-21","http://www.abc.net.au/atthemovies/txt/s1464480.htm",
"2005","Pride and Prejudice","4.5","4.0","2005-10-12","http://www.abc.net.au/atthemovies/txt/s1479479.htm",
"2005","Wolf Creek","4.0","4.0","2005-11-02","http://www.abc.net.au/atthemovies/txt/s1489032.htm",
"2005","Kiss Kiss Bang Bang","4.0","4.0","2005-11-09","http://www.abc.net.au/atthemovies/txt/s1497809.htm",
"2005","Baadasssss","3.0","4.0","2005-03-16","http://www.abc.net.au/atthemovies/txt/s1316229.htm",
"2005","The Chronicles of Narnia: The Lion The Witch and the Wardrobe","3.5","3.5","2005-12-18","http://www.abc.net.au/atthemovies/txt/s1532898.htm",
"2005","Nobody Knows","4.0","4.0","2005-06-08","http://www.abc.net.au/atthemovies/txt/s1386350.htm",
"2005","Four Brothers","3.0","3.5","2005-11-09","http://www.abc.net.au/atthemovies/txt/s1498063.htm",
"2005","Rize","","4.0","2005-11-09","http://www.abc.net.au/atthemovies/txt/s1497960.htm",
"2005","The Brothers Grimm","3.0","3.0","2005-11-23","http://www.abc.net.au/atthemovies/txt/s1511163.htm",
"2005","Hostage","2.5","1.5","2005-04-13","http://www.abc.net.au/atthemovies/txt/s1337864.htm",
"2005","Brides","3.5","4.0","2005-09-28","http://www.abc.net.au/atthemovies/txt/s1469467.htm",
"2005","Ae Fond Kiss","4.0","4.0","2005-05-11","http://www.abc.net.au/atthemovies/txt/s1364913.htm",
"2005","House of Flying Daggers","4.5","4.0","2005-02-16","http://www.abc.net.au/atthemovies/txt/s1293586.htm",
"2005","King Kong","4.5","4.0","2005-12-13","http://www.abc.net.au/atthemovies/txt/s1507902.htm",
"2005","Millions","4.0","3.0","2005-08-10","http://www.abc.net.au/atthemovies/txt/s1433642.htm",
"2005","The Perfect Man","","2.5","2005-08-31","http://www.abc.net.au/atthemovies/txt/s1449808.htm",
"2005","Five Children and It","2.0","2.5","2005-03-30","http://www.abc.net.au/atthemovies/txt/s1328153.htm",
"2005","Lightning In A Bottle","4.0","","2005-03-16","http://www.abc.net.au/atthemovies/txt/s1316209.htm",
"2005","Blowin' in the Wind","4.0","","2005-10-26","http://www.abc.net.au/atthemovies/txt/s1489013.htm",
"2005","Elizabethtown","3.5","3.0","2005-10-26","http://www.abc.net.au/atthemovies/txt/s1488871.htm",
"2005","Feux Rouges (Red Lights)","3.5","3.5","2005-02-16","http://www.abc.net.au/atthemovies/txt/s1295930.htm",
"2005","The Illustrated Family Doctor","2.5","3.0","2005-03-02","http://www.abc.net.au/atthemovies/txt/s1305318.htm",
"2005","Bukowski: Born Into This","4.0","4.0","2005-06-15","http://www.abc.net.au/atthemovies/txt/s1392019.htm",
"2005","Yesterday","4.0","4.0","2005-10-12","http://www.abc.net.au/atthemovies/txt/s1479774.htm",
"2005","The Hunting of the President","3.5","4.0","2005-03-30","http://www.abc.net.au/atthemovies/txt/s1328188.htm",
"2005","The Interpreter","4.0","4.0","2005-04-06","http://www.abc.net.au/atthemovies/txt/s1329167.htm",
"2005","Ong Bak","2.5","3.0","2005-03-09","http://www.abc.net.au/atthemovies/txt/s1309160.htm",
"2005","Flight of the Phoenix","3.0","3.0","2005-07-20","http://www.abc.net.au/atthemovies/txt/s1417817.htm",
"2005","Last Days","2.5","5.0","2005-08-31","http://www.abc.net.au/atthemovies/txt/s1449426.htm",
"2005","In Her Shoes","4.0","3.5","2005-10-05","http://www.abc.net.au/atthemovies/txt/s1474225.htm",
"2005","My Summer of Love","3.5","4.0","2005-06-22","http://www.abc.net.au/atthemovies/txt/s1397045.htm",
"2005","The Jacket","4.0","3.0","2005-08-03","http://www.abc.net.au/atthemovies/txt/s1428090.htm",
"2005","Vera Drake","4.5","4.0","2005-02-09","http://www.abc.net.au/atthemovies/txt/s1292777.htm",
"2005","Melinda and Melinda","3.5","2.5","2005-06-01","http://www.abc.net.au/atthemovies/txt/s1381299.htm",
"2005","Young Adam","4.0","3.0","2005-04-06","http://www.abc.net.au/atthemovies/txt/s1329316.htm",
"2005","Marilyn Hotchkiss Ballroom Dancing & Charm School","2.5","2.5","2005-11-02","http://www.abc.net.au/atthemovies/txt/s1489063.htm",
"2005","2046","4.0","4.5","2005-05-18","http://www.abc.net.au/atthemovies/txt/s1370756.htm",
"2005","A Lot Like Love","3.0","3.0","2005-06-01","http://www.abc.net.au/atthemovies/txt/s1358026.htm",
"2005","Broadway: The Golden Age","4.0","4.0","2005-04-06","http://www.abc.net.au/atthemovies/txt/s1329344.htm",
"2005","Howl's Moving Castle","3.5","4.0","2005-09-21","http://www.abc.net.au/atthemovies/txt/s1464497.htm",
"2005","Land of the Dead","3.0","3.5","2005-07-27","http://www.abc.net.au/atthemovies/txt/s1423480.htm",
"2005","Flightplan","2.0","3.0","2005-11-09","http://www.abc.net.au/atthemovies/txt/s1500899.htm",
"2005","Bride and Prejudice","3.0","3.5","2005-02-16","http://www.abc.net.au/atthemovies/txt/s1299386.htm",
"2005","Inside Deep Throat","4.0","4.5","2005-11-02","http://www.abc.net.au/atthemovies/txt/s1489190.htm",
"2005","The Aviator","4.0","4.5","2005-02-09","http://www.abc.net.au/atthemovies/txt/s1292806.htm",
"2005","Red Dust","2.5","3.5","2005-11-17","http://www.abc.net.au/atthemovies/txt/s1498237.htm",
"2005","Unleashed","2.5","2.5","2005-08-24","http://www.abc.net.au/atthemovies/txt/s1444299.htm",
"2005","The Sea Inside","4.0","4.0","2005-04-13","http://www.abc.net.au/atthemovies/txt/s1337960.htm",
"2005","Darwin's Nightmare","4.0","4.0","2005-08-24","http://www.abc.net.au/atthemovies/txt/s1444298.htm",
"2005","The Door in the Floor","4.0","4.5","2005-02-23","http://www.abc.net.au/atthemovies/txt/s1296182.htm",
"2005","Million Dollar Baby","5.0","4.0","2005-02-09","http://www.abc.net.au/atthemovies/txt/s1292731.htm",
"2005","In Good Company","3.5","3.5","2005-04-20","http://www.abc.net.au/atthemovies/txt/s1348532.htm",
"2005","Oyster Farmer","4.0","3.5","2005-06-29","http://www.abc.net.au/atthemovies/txt/s1402321.htm",
"2005","Palindromes","4.0","3.0","2005-08-24","http://www.abc.net.au/atthemovies/txt/s1444301.htm",
"2005","Appleseed","4.0","4.0","2005-10-05","http://www.abc.net.au/atthemovies/txt/s1474306.htm",
"2005","Crash","3.5","4.5","2005-04-27","http://www.abc.net.au/atthemovies/txt/s1353585.htm",
"2005","Pandaemonium","1.5","4.0","2005-07-20","http://www.abc.net.au/atthemovies/txt/s1417828.htm",
"2005","Dreams for Life","","3.5","2005-04-20","http://www.abc.net.au/atthemovies/txt/s1348695.htm",
"2005","Star Wars: Episode III Revenge of the Sith","3.5","3.5","2005-05-25","http://www.abc.net.au/atthemovies/txt/s1375945.htm",
"2005","The Take","4.0","3.5","2005-08-17","http://www.abc.net.au/atthemovies/txt/s1439071.htm",
"2005","Hotel Rwanda","3.5","3.5","2005-02-23","http://www.abc.net.au/atthemovies/txt/s1296194.htm",
"2005","Thumbsucker","3.5","4.0","2005-11-23","http://www.abc.net.au/atthemovies/txt/s1511203.htm",
